,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,start_point,end_point,isIntrusion,intrusion_zone
595,-9.646217852266048e-12,-2.0517658851559525e-07,5.458734680884557e-07,3.1650821498809337e-07,1.2566083078824081e-06,2.4595568773550045e-07,-2.8724141041019567e-07,1.8506099696553424e-07,-8.389036025308744e-09,-1.5653328262156194e-06,-1.6023551317118686e-06,6.966375280760204e-07,7.356879375428407e-07,4.6930478486125e-06,-5.453406120578888e-06,3.6201040440244497e-06,3.727270598105799e-07,2.340998483907949e-06,-1.243171020364484e-06,8.434586335084415e-07,-2.1707060702023202e-07,-3.392737208577994e-07,-7.843416113473755e-07,4.319647397886626e-07,2.6500510083864084e-06,1.7435380235178953e-06,-1.4298979587958104e-06,2.1052149085622673e-06,6.02574814136266e-06,3.257163879371878e-06,2.348649059778253e-06,3.452527983983716e-06,-6.691403713092112e-07,-8.694678035335622e-07,6.178958281339068e-07,-9.331078344759129e-07,-6.230675199678584e-07,-1.4052327603753228e-06,7.478964910306602e-07,-2.609750623239551e-06,-3.4619905646079453e-07,-1.5213055815218798e-07,-2.983215965363887e-06,-2.5289037121211007e-06,-1.3136643164341844e-06,3.1073232838883975e-06,-5.620861029951348e-07,-1.8295643397372259e-06,2.3571351712693917e-06,-4.868009473429455e-06,-2.782420393001011e-07,-2.8022802545427626e-07,-1.3990691717283678e-06,5.803821837692489e-07,-2.5907165074150456e-07,-9.031209959035782e-07,-2.60505602494947e-06,1.8903484180024e-06,2.5779902448309303e-06,1.2784345549353947e-07,1.529973993922738e-06,2.27274868221561e-06,1.0909211417629958e-06,-3.5525404476088754e-07,-2.3273168494464128e-07,6.924033489527073e-07,4.1858800921517995e-07,1.7659170351573723e-06,2.717846597218932e-07,-2.0471319959361294e-06,-2.449002987719301e-06,4.71399796498316e-06,2.2504859962246826e-06,2.691430042341559e-06,2.8913736803481494e-06,-1.7939293743129015e-06,1.5891694619620558e-06,-6.105370491247717e-07,5.518343067133983e-07,-3.5062932658729744e-07,-3.172922209866702e-07,-1.4782937490876238e-06,4.283772257251907e-06,-4.184919996758855e-06,-2.005894091542792e-06,-2.039777010144064e-06,-1.5540575648851154e-06,2.8377362421951394e-06,1.1160520977650202e-06,-4.235391460812336e-07,-6.482350647468672e-08,-8.436804395194454e-08,7.852315183438843e-09,1.260489843146837e-07,-4.4289396924251153e-07,1.9908972084727722e-07,2.168404344971009e-19,3890.808486204192,3931.6557511660776,1.0,50.0
596,2.5700760963864866e-11,2.1603167356019047e-08,9.730623381785973e-07,-2.9532110230748657e-07,-7.468623001514584e-07,-3.156072600093941e-07,6.331044282432123e-07,-5.778515798281566e-07,-1.1174105376036102e-07,1.1528389133761904e-06,2.4906124912993897e-06,-2.2635476425768644e-06,-6.851568960185815e-07,-5.130260378163583e-06,6.284760457941907e-06,-5.353390186842513e-06,-2.6722793410624383e-06,-1.6061952977696262e-06,-1.5584792648786795e-06,-1.6747757172796203e-06,-2.006673120832992e-06,-4.655201945053672e-07,1.356653550387086e-07,5.473213605955169e-07,-4.4892502296610924e-07,-1.0881411381105308e-07,4.088399359214066e-07,-5.579858916176812e-07,-2.340719086178604e-06,7.044906587261313e-07,3.577752424222154e-07,7.275706894118057e-07,-7.33781951085203e-07,-2.1649143686845295e-07,7.404118538655697e-07,2.6664105109781204e-07,1.6619565700055482e-06,1.3652458229534894e-06,-9.244663764851942e-07,2.3667098569221147e-06,-4.6297869424100253e-07,5.370487423874033e-07,2.906740998005145e-06,2.308321214563973e-06,2.9913743818529783e-06,-3.5896140416786376e-06,4.094534928227641e-07,2.4285510284299816e-06,-1.5772247531671427e-06,-2.257543401004358e-06,-7.131623810485536e-08,2.953878134822653e-08,5.457737843633141e-07,-5.588646630032019e-07,-7.910703313898952e-07,1.72104432676919e-06,2.943084734229875e-07,-1.1337572300067298e-06,-1.5602572030737859e-06,-1.1251631422250306e-06,1.0897481069881577e-07,7.732416165270525e-07,-3.3912466570053083e-07,3.197097226729194e-07,1.8310986317974349e-06,1.0819613901385042e-06,2.002675944491432e-06,3.5540427982256977e-07,-1.7668661959071522e-06,-3.225025989133084e-06,-3.0039150226545547e-06,-8.378414960349793e-06,-4.949141426904662e-06,-5.061039052690983e-06,-4.74732171889267e-06,2.987849829762636e-06,-1.2043548238268388e-06,-1.664538342666062e-07,-3.5534552554714483e-07,-5.877783137650267e-08,-4.4729318392049133e-07,3.446940896883457e-06,-3.516146563384325e-06,-3.5156295363205844e-07,-1.322539651074043e-06,2.7717174315323046e-06,-4.5206137479149484e-07,-3.5668010773272883e-06,-1.0819633054177458e-06,-1.4581913076332264e-06,-6.012300392487478e-07,-8.277264894089928e-07,4.898256910475999e-07,2.0485670712750738e-07,1.6866610088597193e-07,-1.0350547288034452e-07,1.0842021724855044e-19,3931.7597742835756,3972.5809019469325,1.0,50.0
597,-3.175342194045028e-11,-1.1682576134643737e-07,-5.967218965780572e-07,8.062774558871555e-07,2.7241258029279264e-07,3.3455810004800156e-07,-8.019796274584659e-07,8.137231631926117e-07,-5.061652383906226e-07,1.003482057182546e-06,-1.426611540965338e-06,1.8913836854670373e-06,1.8042116977741093e-06,3.570705907479004e-06,-5.352569439476609e-06,4.300338870904044e-06,7.018388560315995e-06,1.2902701424866506e-06,5.198623604578227e-08,3.4483186002515394e-06,1.2881421757197432e-06,1.2153174620653105e-06,1.2420881512116306e-06,-2.5636445169575136e-06,-3.114120606906973e-06,-1.9494062130005242e-06,1.3299121570612554e-06,-2.8371859548967718e-06,-1.536174823903462e-06,2.3102269925637936e-07,6.276462709117921e-07,-2.6731157196759406e-06,-1.0882682725983639e-07,1.7049791301476701e-06,-3.8699326802707837e-07,1.3636298095793875e-06,-1.2056328250523694e-06,1.3200612967898765e-06,9.314748622913293e-07,-2.4967605653553222e-06,-3.917414392586634e-06,-1.982676530005393e-06,1.1898323359011212e-06,-2.895054009347496e-07,-2.5527762837031297e-06,6.346347802524584e-07,7.144429256553207e-07,-5.311555290997026e-07,-4.191483696610503e-07,9.761310581395187e-07,1.7070293842521818e-06,-4.09890866322378e-08,1.6396048598880898e-06,-8.670142298304118e-07,6.338564904909898e-07,-9.948178568708614e-07,-4.245441698324127e-07,-1.6745534530868654e-07,1.1339084323314791e-07,4.830276429767903e-07,1.0654645033738794e-07,-3.0564160217289808e-06,-1.3655679003594674e-06,1.2292417887210685e-06,-2.1312512388853787e-06,1.2466961468780933e-06,-2.348176209529063e-06,-2.6252362492801447e-06,6.212851619530444e-06,3.1146234014383517e-07,6.475730515765644e-07,3.9427785130212445e-06,5.689566992903711e-07,8.743786812518209e-07,6.069917031975894e-06,-4.336260589219657e-06,1.7606593301313007e-06,1.570360857429604e-07,-4.957018690298427e-07,-1.0661749843924066e-06,1.2578624986568643e-07,-1.728248898859308e-06,8.530685538963786e-07,6.411282179371453e-07,2.5685456884983957e-07,-4.280981264566733e-06,4.294547017979263e-06,6.568417816118382e-07,8.720688280325079e-07,1.1362115446123368e-06,8.15472954336649e-07,4.444786843029819e-07,-2.528245336178524e-07,-2.215259751551504e-07,3.9965742025548957e-07,-2.281444265877803e-07,3.2526065174565133e-19,-1.0,-1.0,1.0,50.0
598,1.4604652556760023e-11,1.3684095753990592e-07,-2.7749744054678636e-07,-2.54140442568912e-07,8.036893740293906e-08,1.2780885855299268e-07,6.284970954112558e-08,-1.0773732776427265e-06,1.2793982657229985e-06,-2.9930933437369994e-07,-1.9242453771313103e-06,-2.1756884077931034e-06,3.849975784415722e-06,-3.7050449204418297e-06,-3.2661890028650407e-06,-3.6370201980827008e-06,-2.1442443840717206e-06,-8.057792730969959e-08,6.904738092741725e-08,-1.1028906912472966e-06,5.512992312268485e-07,-7.150677773387366e-07,-1.3798063856324504e-06,2.369004439544114e-06,2.646262566610518e-06,1.704342735199104e-06,-6.902393014519403e-07,2.785184580340644e-06,1.811333409402463e-06,5.811063683762788e-07,9.336839943557829e-08,-4.833534772701476e-07,-4.691185356638268e-07,7.534301993853223e-07,2.984984599804612e-07,-5.66447815715236e-07,-8.442832736789896e-08,-2.08010565769896e-06,1.3932797462154825e-07,1.6629295863344884e-06,-3.128649202705294e-07,-2.260473691449369e-07,-2.4425908571918016e-06,1.0459662672132435e-06,-1.3548117656426214e-07,-7.275673109159719e-07,5.012983848667017e-07,-1.0274592284062944e-06,1.353223530628847e-06,1.1927158477705035e-07,-1.4292990958129524e-06,5.652420478289427e-08,-1.6444364142075875e-06,-2.0772241300550786e-07,-1.783624152366936e-08,-9.058329466068082e-07,-6.320249306595097e-07,1.5036687617483741e-06,8.805079615378276e-07,9.679488756997399e-07,6.699528120072615e-07,2.6548547732267464e-06,1.3427876467598143e-06,-1.3866181721406361e-06,2.24931375091209e-06,-1.7693064234180957e-06,1.4852239392790841e-06,1.9479203806935068e-06,-3.6666694288730543e-06,3.5928568442476425e-06,3.3702491324645936e-06,2.5702360111064075e-06,6.268284552013274e-06,3.286183816110684e-06,-2.1850571518430796e-06,2.767223530632571e-06,-6.42775103109651e-07,-7.156800654269959e-08,2.9831967119617374e-07,2.4045928069156564e-06,-1.4044897738896191e-06,-1.5372022198010399e-06,-1.875610644994888e-06,3.0926518764023622e-06,2.8116631525746533e-06,4.084470697884651e-06,-1.8431665529548748e-06,1.7393617914801887e-06,-1.7371764312733187e-06,-6.119263188976432e-07,-3.956813456485603e-08,-4.416867745992987e-07,-2.1554940325235446e-07,-1.5338128917956112e-07,1.2309943235653924e-08,-1.46654509163794e-08,-3.2526065174565133e-19,-1.0,-1.0,1.0,50.0
599,4.979724965714638e-11,-5.743534045100137e-08,5.852553318668645e-07,-4.12810067800147e-08,-5.042653883650591e-08,-1.4292021748951549e-07,2.026055190317347e-07,5.140601756494184e-07,-1.5345737569901364e-06,2.121649368525642e-06,-9.08355722868898e-07,6.040512235826363e-07,-3.024020293538026e-06,4.97028204644802e-06,1.0874377326555544e-06,9.378798400613841e-07,-1.1566802801754941e-06,-2.825633529930909e-06,2.1666330416838034e-06,3.038996613613325e-07,-3.090020600245684e-07,5.077803604461436e-07,-6.497539967802949e-07,-1.525655589851337e-06,1.4785767000621234e-06,-1.1175368119734769e-06,-1.7834793428323469e-06,1.8727185403608765e-06,-2.3879855788343273e-06,-1.234288836599734e-06,-3.0321229906224954e-06,2.6387136664294576e-06,-1.9490396130795312e-06,-4.204358373537879e-06,-2.925153150902743e-06,1.6820384434359094e-06,2.928855576442318e-06,-7.752754390224527e-07,-1.7863117812003983e-06,-1.6751593394179892e-06,-2.4937184142518123e-07,-6.918823246557584e-07,-9.10199101723623e-07,1.664768138286664e-07,3.0292348991050374e-07,1.6519205787600064e-07,-1.201087990357558e-06,-9.10284455949914e-07,-1.0030115118878687e-07,-1.3251062797584907e-06,1.1977941152222383e-07,1.5405159800390388e-07,1.1718580306293008e-07,2.660593531678482e-07,5.238033884630636e-07,5.632409526858378e-07,9.496997098989426e-07,-1.1247022055909002e-06,1.959868315374192e-06,-5.44430803120716e-07,3.0834136923959567e-07,-1.3899874195058299e-06,6.54634530197751e-07,1.1846160725108171e-07,1.2354126749589676e-07,4.566724224730869e-07,-4.026423379493646e-07,-1.0288327229328494e-07,7.793547134707412e-07,-8.916723345366116e-07,-5.262472950982866e-08,1.9937800062597155e-06,-1.7413281131126168e-06,-1.034814713632079e-07,-1.0760317684782843e-07,-1.3889603204364064e-06,7.484225375374299e-07,-9.797348647487157e-07,-3.347253871246623e-07,-2.148151436158366e-06,6.218853914429076e-07,5.209697998569043e-07,2.2992928843377537e-06,6.064800081280811e-07,-1.5329608252234728e-07,7.67255008223347e-07,-1.4321979113513655e-08,-2.9141997569308515e-07,1.706990088162579e-06,1.1336822304823437e-06,1.2632595739440903e-07,4.6459220335498595e-07,2.400810894215657e-07,5.346130295104065e-07,-3.495443305241968e-07,2.420925982024504e-07,-6.505213034913027e-19,-1.0,-1.0,1.0,50.0
600,2.8674137500170338e-11,-2.5967767703412997e-07,-1.0020534048115533e-06,-8.484028963078039e-07,1.691537055552978e-06,-1.465788898403716e-06,-1.7677078995021448e-06,5.95747866842934e-07,-1.3804401803011075e-06,-1.7158356677192746e-06,1.041329573152859e-06,3.0634979701887194e-07,1.2735949393256549e-06,-8.310450958881437e-07,-3.2496873031977354e-06,3.2869538174173235e-08,2.22002001980812e-06,1.4482920034665763e-06,7.582125564778528e-07,2.620041223035238e-07,-1.1249213131487895e-06,3.0232679093536116e-07,-1.2111473226775887e-06,-1.4053513547846808e-06,2.7812963402811842e-06,1.8650998531537233e-06,2.051979006701104e-06,-3.954355844481075e-06,7.904829640599693e-06,4.778188509007653e-06,3.227481156424343e-06,4.41179634872238e-06,5.240619725503659e-09,-1.2462696152495137e-06,-2.8734233408869475e-07,-3.9764274984226925e-06,-4.300457667354802e-06,1.3549149518884106e-06,4.322383983150686e-06,1.279116512408092e-06,-7.78638019547807e-06,-3.5838173002280746e-07,-9.268915876774371e-07,-3.4318698339218245e-06,4.423180869069648e-06,2.7134864776373613e-06,2.085428868701597e-06,-2.8425316068252625e-06,-1.771374961345197e-06,4.478503475769302e-07,-8.618775266701481e-07,-9.728082858706522e-08,-7.730733765240689e-07,-5.302196507026794e-07,1.2211725199450874e-06,-2.4972199329129866e-06,2.2006807581264644e-06,3.507358605331877e-06,-1.3193745044192892e-07,0.0006924154605972394,8.542793813993109e-07,1.9294673737761973e-06,-1.7526325878657089e-06,-1.1099451628823596e-06,1.7583251108702243e-06,-4.045779461694021e-07,-1.1008425525520053e-06,2.248941548605842e-06,1.0562054770014463e-06,9.80548638374783e-07,2.97770491339798e-07,6.717251587523218e-07,-2.060152947738368e-06,-1.2438783931508065e-07,-4.593658952058068e-07,2.6309794941867075e-07,-2.985412484138479e-07,-2.0726512717651312e-07,-1.2310329531385654e-07,-2.597097085888932e-06,-1.9507664021792617e-06,8.303156498223104e-07,3.0743803095310916e-06,4.485850385466724e-06,6.63631750036928e-06,3.3018175548040624e-06,2.4941225376334895e-06,-5.3927367412487425e-06,-7.556429639601382e-07,-4.5745388058083744e-07,-1.5770399996766415e-06,-1.3890692076727379e-06,-9.814946130065811e-07,9.913540782733113e-07,9.475741229694919e-07,6.235763050802066e-07,1.3010426069826053e-18,0.0011484030379172337,40.88572807668946,1.0,60.0
601,-6.406807896708333e-11,-8.975929616456338e-08,8.011466363423182e-08,-1.756651700761825e-07,-1.762885811721379e-06,6.714362458711269e-07,6.689670758657049e-07,1.5901995460556673e-06,8.560831164092968e-07,1.5434279615300465e-06,-5.633676235365127e-07,2.1928924747245844e-06,-2.3337942426484085e-06,-1.0365451065296252e-06,3.940784153993061e-06,-1.1774105987353428e-06,-2.4065166868265063e-06,-1.6083702420450867e-06,-1.1770072878580264e-06,-1.3124606663967968e-06,-2.111331622233289e-07,-1.0085356440360039e-06,-5.886611100823025e-07,1.3113703198210742e-06,-1.5261319124145432e-06,-4.679483314950182e-07,7.549696001568369e-07,-1.8119476106811128e-06,3.252775557607314e-07,2.048305827877933e-06,-2.503393100455886e-07,-6.37080676569755e-07,-9.178551468719525e-07,2.4201334923476493e-08,-6.298987752866275e-07,3.051054069436491e-07,2.095327635816399e-06,-1.0121967219350707e-06,-4.713250659667658e-06,1.437521067289109e-06,2.841116621920273e-06,4.686185886134233e-06,1.8353056952264551e-06,-4.7186126759992536e-07,-3.5819783263547206e-06,8.661046938668315e-07,-1.2150746413044705e-06,4.204556714005681e-07,1.8619498262244282e-06,-7.290451638102452e-07,7.685332020852982e-07,6.32338931110042e-07,-7.401668034854626e-07,-5.191583266300585e-07,2.06404483246768e-06,-2.3947979050711887e-06,-1.7793897121557052e-06,-4.076237690839009e-06,-8.49972523292615e-07,-0.001184154493634109,-3.976717024903797e-06,-1.8457553550981247e-06,4.6688784479547753e-07,1.9287992267999477e-07,-4.2641395949926005e-07,2.2957078771811113e-06,-1.9412488577257546e-06,1.0731039075382622e-06,-1.3376555000593066e-06,-1.258252284090178e-06,-7.362878789527599e-07,-3.6814235347963804e-07,4.646397407735269e-07,1.3148349580184506e-06,-2.118030717371093e-06,-2.231600154943645e-06,-1.8291634284648382e-06,-1.3533736933676443e-06,-7.954502355474885e-07,1.5761701352147136e-06,5.845429080857632e-07,2.7440650067446157e-06,1.0208830344053763e-06,8.617490421915577e-07,-2.7104216844481624e-06,3.9621577164897573e-07,7.227606044428025e-07,2.9571663130044303e-06,6.756076390713323e-07,1.9206399648887896e-06,1.9678075563381693e-06,3.804229789715975e-07,-1.3808690615107203e-06,-1.0911307881455523e-06,1.02858141660684e-07,2.683637900595913e-07,1.734723475976807e-18,41.02453009360325,81.83271847527095,1.0,60.0
602,7.822743884958183e-11,5.663426308807201e-07,1.1486215571439393e-06,1.1007238819892625e-06,-2.9222529069949715e-07,6.589278632678332e-07,1.6277758618683937e-06,-1.6455019688718393e-06,2.1003536570964433e-06,-4.457267789325682e-07,1.8286529925148204e-06,-2.3584127314246056e-06,2.718613135855967e-07,-1.7754267034840454e-08,-3.9543010491222864e-06,7.934499635972158e-07,-5.200989344920567e-07,2.420049370861722e-06,2.0010682659512245e-06,2.2408313346911155e-06,1.2454346181223539e-06,1.1842381725962498e-06,2.090461109877659e-06,-3.374803761481849e-06,4.806116119453023e-07,-2.065909432311889e-06,1.6283078199830908e-06,-4.5664749248664795e-06,-9.229638166173906e-06,-7.031059313711936e-06,-3.429823600836941e-06,-3.713647575166691e-06,6.852653671420711e-06,-6.674710329544476e-07,2.983545481798506e-06,2.858280442713057e-06,9.559442181888457e-07,1.4849999044833778e-06,3.5359648069463977e-06,-4.5456804622116473e-07,2.0938156952006698e-06,-1.4495632338258364e-06,-2.7455764948077985e-06,2.803161581015935e-06,-6.407059408245624e-07,-4.33433225188436e-06,2.5540990738127283e-06,1.5658105080695438e-06,-1.4991797384891954e-06,2.0550045008897798e-07,1.651963024909683e-07,-5.527960557441276e-07,1.3785015422988073e-06,1.2488267151456942e-06,-3.038900763664416e-06,2.170627946967334e-06,3.189698920369943e-06,1.8305571517461539e-06,-4.1532375270338616e-07,-0.0005599645646878593,1.1817842296242206e-06,5.037675422427676e-07,-9.001830897058531e-07,1.2228400717552651e-06,-1.0052036576402258e-06,-3.0925190125668687e-06,1.1339288523868826e-06,3.374133173016016e-07,2.7523684330375137e-06,-1.3539662287419263e-06,1.925022768053345e-06,3.6286251773446666e-06,2.4208051368672726e-06,-1.0316949602508837e-06,1.2030546397440861e-06,1.4997247138220145e-06,2.4661765899692233e-06,1.4244554461278927e-06,4.40189503469004e-07,7.379000092351106e-07,1.052053186200103e-06,-1.8345484712645362e-06,-1.2161697746451445e-06,3.891878261374007e-07,-3.2821935863061244e-07,-9.144519948424586e-07,-1.6187918105412848e-06,-2.8686160040687723e-06,1.8258012330920302e-06,1.387799601701629e-06,-7.845179041582372e-07,-9.366891074785103e-08,7.169705217970811e-07,6.030600769876089e-07,-2.853731088526667e-07,-5.249239891473578e-07,-2.168404344971009e-18,81.93764641588209,122.8184373696727,1.0,60.0
603,2.94574143723525e-11,2.2264333507772752e-07,-9.739598591847892e-07,1.0867121468434177e-06,5.779544389414868e-07,7.995813485221683e-09,-7.000645889478546e-07,1.6511335061008972e-06,2.695973901758542e-07,-9.869477826324538e-07,-4.070618467013395e-06,-2.087844167461203e-06,-2.2915665507305602e-07,-4.756546349762164e-08,3.0701749082141967e-06,-1.1300070790439595e-06,-1.61580128413448e-08,-2.0173180857259356e-06,7.011183170320401e-07,-1.1386445559556212e-06,7.6375724016492e-07,1.1408609913826878e-06,-1.6743087044824526e-06,1.6124856555644945e-06,-1.6378471700971738e-06,3.378350522499976e-07,1.2814447574447437e-06,1.9321418339053598e-06,1.3798107109251785e-06,5.183797543304586e-06,1.2666311823639545e-06,2.5925619378266117e-06,-6.517888817338677e-07,3.5851883299245724e-06,-7.795600232248022e-07,-7.842815513361848e-07,-4.882295638551073e-07,9.105004671414868e-07,-1.995058530544205e-07,1.5859607032622965e-06,-1.1695402414477435e-06,-2.0254309763645222e-07,4.177754279031335e-06,-1.2363629800808337e-07,-9.379675932697298e-07,4.142970783885952e-08,-1.4896234187553384e-06,-3.2686638762170848e-06,3.2622271623860394e-06,-5.277966824919803e-07,-1.4596226729617903e-06,2.4924136207866987e-07,-2.502061411443785e-06,-2.152733916213666e-06,-2.0382125362330755e-06,-1.801177551454718e-06,-5.753238520824454e-06,-1.4066431987674877e-06,-1.021858715561253e-06,0.001200993328035748,6.111576918996567e-07,6.82685350610686e-07,1.5125734822599526e-06,-3.720794608622226e-07,5.630234172066245e-07,9.582009574592913e-07,-1.549354449213898e-06,1.5979168307123613e-06,-4.355958258945008e-06,-1.4665406096168489e-06,-3.2609894172475062e-06,-5.288348624441592e-06,-4.779162626569224e-07,9.099540653991671e-07,1.0106637147585737e-06,1.9411015592346419e-07,1.1780438418491045e-07,-7.404182069481804e-07,1.4560412503728491e-06,-2.1101064861808673e-06,-3.896113478941716e-06,-2.719453849888429e-06,-3.7179533899751264e-06,-4.654543049584237e-06,-1.6179602800078362e-06,-1.4831903676665488e-06,3.3294346243992363e-07,2.106158661797984e-06,-1.8061185961810826e-06,5.432006279592174e-07,-1.9002806940139768e-06,5.288089716613459e-07,-5.979577729767134e-07,1.0713741656144028e-06,3.283091584227807e-07,4.302381450280515e-07,4.336808689942018e-19,122.87183064776883,163.77646399405444,1.0,60.0
604,-4.2911070096546267e-11,-1.2694480002210448e-07,1.2269855752700554e-06,-9.034219860192764e-07,4.2063478940105627e-07,-1.5574635428306513e-07,-2.5071415904913744e-07,-9.193211874460473e-07,-7.887961666363554e-07,2.5970813324429666e-06,6.478954233672847e-07,-7.707448215592272e-08,3.975175684259487e-06,1.5887742592108484e-06,-3.03026189434584e-06,5.511303249402079e-06,-3.8779137639466735e-07,-7.010445310785644e-07,-4.077199230435001e-06,1.7101093296144083e-06,-2.5190838492744144e-06,-1.5462196496262074e-06,1.935102873876736e-06,1.925211023721344e-06,7.433930191761123e-07,1.783768615910928e-06,-2.927238610399242e-06,3.922151302596924e-06,7.061301275428696e-06,-9.954050516256495e-07,2.928362727824471e-06,3.1048278359368207e-06,-3.822417774139398e-06,-2.2204837601706912e-06,-1.0777905707564728e-06,1.028913079449673e-06,1.4631402076066427e-06,-1.7457439821836306e-06,-1.2736870077808366e-06,-1.905936266112778e-06,-1.091156176198432e-07,1.7413393942338363e-06,-1.9366393349093576e-06,-2.08009381693448e-06,7.06441628371083e-07,1.555902564915907e-06,-7.09111271112112e-07,2.4987670300904595e-06,-3.7269556356005575e-06,1.055254804035072e-06,5.41446145023005e-07,-4.779623719255608e-07,1.8249151219381764e-06,2.7166037517899286e-06,2.8255302802986495e-06,2.80456680174521e-06,3.6382262039052517e-06,2.2425746127598904e-06,4.928124054204373e-06,-0.0012280900598618443,-1.7196918590837648e-07,-9.381295520993239e-07,-2.519473418349723e-06,-1.0038724467913287e-06,-1.717227604541155e-06,-2.0137340999199947e-06,7.676863493784152e-07,-8.437003424885837e-06,2.988691431029828e-06,-1.3791097509213788e-06,2.864195018360393e-06,9.842412242518257e-07,-2.7805394518026424e-06,-6.148395593920234e-07,1.7680570792871254e-06,-1.2820019142910106e-06,-1.964579903248817e-06,8.597374601950966e-09,-2.627722889918336e-06,-3.4996774690314097e-07,9.914986992122336e-07,1.4846548276215444e-06,2.6141546033257596e-06,6.474565285848315e-06,6.27692700055308e-07,6.097668919318421e-07,5.244532078798724e-07,1.6692289195500238e-06,7.506342658164002e-07,-2.210798099099823e-06,1.4117047282836406e-06,-2.0182601296163676e-06,6.991877704004665e-08,-4.4541604998614296e-07,-1.8678568874182407e-07,1.2708733290213436e-07,-8.673617379884035e-19,163.84342460152078,204.72414836077596,1.0,60.0
605,1.7522648913456673e-11,-5.214461984786277e-07,-1.3493933625394715e-06,-7.106676231858049e-07,-1.0016105026985651e-07,-3.479919616328317e-07,6.662381224380106e-07,4.52057102312965e-07,2.9925887921834673e-07,-1.938738443554508e-06,1.5456883275016993e-06,-4.228430737405163e-07,1.70499179213187e-06,-3.3059906733271145e-06,-2.0377198867043735e-06,5.442842715634288e-07,-1.1367023317401803e-07,3.114272646533847e-06,9.253494047847637e-07,-1.0941056715577536e-06,1.6893137625776365e-07,1.7354145504484624e-06,-6.236543986519634e-07,-2.9160791243974067e-06,1.6486366030720508e-06,1.0194077233187555e-06,9.621986445454422e-08,2.7545211026295743e-07,-1.6032366492967076e-06,2.6700347541715186e-06,1.1942669429342717e-06,7.450648806315956e-07,-9.70841735284866e-07,9.602407396261956e-07,4.093126677200186e-07,-3.5063193802752275e-07,-1.308780362879237e-06,1.8477446189113685e-06,2.0577373008593336e-06,-7.137941652039272e-07,-1.2261459685715989e-06,-6.578257321483054e-06,-5.338872359259613e-06,-2.6491314944420384e-06,-1.8136415521796852e-06,1.758677386373697e-06,2.9348549025880752e-06,7.665452006499519e-07,1.337059897863434e-06,-3.166475192051808e-07,-1.6900208067033035e-07,-1.1029327963364872e-07,-7.686655090463667e-07,9.33749326659369e-07,-1.8602538965978776e-06,-3.683455241040596e-07,-1.5345517216207305e-06,-1.4168512817512146e-06,-2.9715998760878725e-06,0.0016972867679029785,2.9318319285020697e-06,1.0203690417027013e-06,2.009266600864595e-06,1.0875355434259018e-06,7.46669912784245e-07,4.697223124418531e-06,-4.458324553585115e-07,3.933046534027951e-06,3.584593519690045e-07,4.9210791865956106e-06,2.122823733262825e-06,3.1532674574983027e-06,1.9025398595813245e-06,-6.519341884790738e-07,-4.5464822177767976e-07,4.6160705448154704e-08,-2.618396812027052e-07,1.6971463250557445e-07,6.64679306522836e-07,3.258702605393423e-06,5.279724016912356e-07,9.81648663982062e-07,-2.0974274477641996e-07,-7.241591949689631e-07,1.9089133694552736e-06,-6.164792292536608e-09,3.6495278602248146e-07,-2.3000887294082626e-06,1.5497464869802975e-06,1.2802691500767797e-06,2.967515240039423e-07,1.0411627326369419e-06,8.200600914711826e-07,-3.2323603017483287e-07,8.459264598547657e-07,2.920921168196415e-08,-4.336808689942018e-19,204.8012683839566,245.6809870138306,1.0,60.0
